Symbol,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit/Loss,Status,Type,timestamp,open,high,low,close,volume,sma_20,sma_50,ema_20,ema_50,wma,macd,macd_signal,macd_diff,adx,cci,dpo,kst,kst_sig,ichimoku_conv,ichimoku_base,ichimoku_a,ichimoku_b,aroon_up,aroon_down,stc,rsi,stoch,stoch_signal,tsi,uo,wr,ao,kama,atr,bb_high,bb_low,bb_mavg,bb_width,kc_high,kc_low,dc_high,dc_low,obv,cmf,fi,eom,vpt,nvi,vwap,Win/Lose
BTC/USDT,30m,200,7455.25,287,7758.0,302.75,Closed,long,2020-01-05 04:00:00,7476.0,7495.0,7444.0,7455.25,1384.282096,7383.698000000001,7353.4198,7401.053860590124,7358.106646999277,7431.257047619048,35.0515279737283,25.69011024204492,9.361417731683378,28.87791774111335,80.76053895904369,-33.45800000000145,11.935765892491286,6.749881318593185,7424.555,7383.605,7404.08,7383.605,100.0,28.57142857142857,99.99753441145218,66.69877400516376,76.06863335340162,83.94987655046062,34.73823431543924,56.41686456572679,-23.93136664659838,101.91573529411652,7431.046933848348,35.61835264328569,7495.566435512372,7271.829564487631,7383.698000000001,3.0301465610421907,7423.208666666667,7342.911666666667,7495.0,7272.21,149.51801700000192,0.0789177795792491,15447.437261176849,16947412.718685873,181.00520882356275,1028.2297454978884,7432.072084663317,Win
BTC/USDT,30m,297,7840.83,329,8162.66,321.8299999999999,Closed,long,2020-01-07 04:30:00,7873.35,7882.75,7821.0,7840.83,1727.974889,7756.918,7624.4642,7784.149164736225,7659.522617826014,7874.460190476189,88.79899839777863,87.07221849748176,1.7267799002968758,51.28986268435831,6.781623492877774,-17.57799999999952,42.03865710793339,32.11486057938427,7910.5,7754.715,7832.6075,7732.719999999999,42.85714285714285,0.0,85.60278569722144,66.08731349026527,62.601912549047206,70.12511937502519,56.39063225135745,48.37820278508955,-37.3980874509528,224.13002941176543,7890.759550265303,52.92632394692807,8055.57048477777,7458.26551522223,7756.918,7.700287273315769,7813.625666666667,7695.940666666666,8000.0,7524.0,9863.788511000002,0.0959557268522414,26524.9743333059,-98987260.22516803,366.544343197813,1056.9933681485309,7830.932992562298,Win
BTC/USDT,30m,330,8076.59,337,8431.82,355.2299999999996,Closed,long,2020-01-07 21:00:00,8162.57,8188.0,8057.31,8076.59,2733.726747,7944.1535,7876.7138,7980.643653680449,7869.041279938699,8036.990857142857,72.2308283334487,53.27622644551823,18.954601887930465,34.920757106951065,83.14374718709459,-179.5635000000002,17.553938526548606,10.369770639279634,8033.005,7955.855,7994.43,7859.855,100.0,28.57142857142857,99.87490358373972,63.231352567590335,76.0042214994939,88.7526922553539,33.14411658359774,56.1617744157665,-23.99577850050612,182.77026470588132,8059.066293745831,72.53920537303269,8166.260774736575,7722.046225263425,7944.1535,5.5917165935067885,8017.821833333333,7864.607833333333,8188.0,7723.71,12333.642489000003,0.0131362121385354,26551.435505939826,-20795842.18224669,442.018763362581,1093.055055252108,7977.8100253035345,Win
BTC/USDT,30m,340,8291.93,369,8115.0,-176.9300000000003,Closed,long,2020-01-08 02:00:00,8370.93,8422.0,8286.0,8291.93,2301.250972,8126.552000000001,7974.477,8153.464501560775,7988.629882516749,8243.824952380952,118.02299686076913,93.79335492611604,24.229641934653078,37.46723106701414,81.4818354405394,36.10799999999927,39.29938191658133,28.642132108507575,8200.36,8089.355,8144.8575,8089.355,78.57142857142857,42.85714285714285,99.03252770013091,64.16969382225918,67.9802858938109,81.28796209027126,38.78839581550408,62.48997039318111,-32.01971410618909,339.8953529411747,8199.774427569597,99.34490770443126,8436.667667749763,7816.436332250238,8126.552000000001,7.632158577211169,8223.403333333332,8014.819333333333,8455.0,7868.15,18916.17151700001,0.2103279056946549,112642.72384034796,-184179824.4333341,629.7466578641291,1087.6200858947966,8236.40956008853,Lose
BTC/USDT,30m,375,7963.35,418,7792.35,-171.0,Closed,long,2020-01-08 19:30:00,8045.37,8052.96,7963.05,7963.35,2822.022255,8222.1315,8235.9098,8170.125858214699,8167.741693346394,8109.66219047619,-65.5655475528929,-29.802250276093357,-35.76329727679954,28.519197763373093,-108.54219376461884,64.4385000000002,-17.443465306235534,-2.786482534561637,8161.025,8190.83,8175.9275,8187.110000000001,14.285714285714285,100.0,7.225249345301439e-07,27.28926762946965,0.0658530160681757,6.472274459668616,-25.24250603397173,34.145422095571895,-99.93414698393184,-210.43564705882272,8084.450617687628,80.1034762088477,8482.99042319579,7961.272576804209,8222.1315,6.345287063233916,8309.946833333333,8144.066833333333,8418.61,7963.05,1868.2582900000125,-0.1880089014642496,-120225.5265304426,-150889582.54866648,415.18668375605375,1082.6033855805542,8190.360174518911,Lose
BTC/USDT,30m,462,8033.69,479,8197.02,-163.33000000000084,Closed,short,2020-01-10 15:00:00,7978.65,8085.0,7945.44,8033.69,4986.882411,7814.67,7823.915800000001,7857.212383563998,7851.202778458321,7893.892666666667,42.60788345038691,14.24149691029843,28.36638654008848,23.94324202384549,159.7628965131482,-98.19999999999982,8.279828754573545,-2.456040700386117,7925.965,7878.5,7902.2325,7878.5,100.0,28.57142857142857,99.91368045219504,71.73918054709681,87.57627118644058,91.92063396828964,22.29489073158158,66.82431173905147,-12.42372881355942,123.59711764706026,7904.2954645812915,65.75057211307495,7998.859243225344,7630.480756774657,7814.67,4.713935283904336,7872.559333333334,7744.270333333334,8085.0,7672.0,5471.745163000003,0.2418501867561902,75658.9816244904,202278617.5537114,455.4622113418016,1079.9834234240168,7859.244123396856,Lose
BTC/USDT,30m,625,8270.0,631,8461.84,-191.84000000000012,Closed,short,2020-01-14 00:30:00,8145.47,8315.0,8144.75,8270.0,5072.301912,8121.539500000001,8112.9706,8131.569051516093,8119.000282842022,8144.559333333334,17.89020614131914,7.308614799686012,10.581591341633128,20.10217317502249,348.8665498708756,-5.009500000001026,4.915737824097614,1.8498264523572847,8208.0,8185.445,8196.7225,8185.445,100.0,7.142857142857142,83.7760263493762,75.09354915917703,80.1762114537445,63.62818159569266,16.998888320858953,61.09004959434968,-19.823788546255507,32.737588235295334,8144.947324242467,38.98222287329255,8199.62636047527,8043.452639524731,8121.539500000001,1.9229571062301445,8153.576166666668,8084.914166666667,8315.0,8071.12,18764.347477,0.2340959307331242,93234.41108659776,334320620.9764748,533.9614279796656,1090.9746933275585,8173.15987960339,Lose
BTC/USDT,30m,635,8477.37,670,8834.94,357.5699999999997,Closed,long,2020-01-14 05:30:00,8517.62,8530.6,8453.35,8477.37,2020.661699,8295.441,8176.9362,8340.723493153551,8229.525084151583,8437.201619047619,103.8614700044509,81.57959072954777,22.28187927490312,48.61306599629376,66.28756354378713,-150.07100000000082,37.16599470263515,23.5257614104193,8455.79,8330.5,8393.145,8314.445,85.71428571428571,0.0,99.98332818295847,69.91061764784324,79.70673117731957,85.85845841503881,48.19079368832601,52.57967661712054,-20.293268822680428,290.2320882352924,8442.84636728614,58.58189404299204,8620.03346552541,7970.84853447459,8295.441,7.825803728226378,8355.359666666667,8230.582666666665,8573.0,8101.0,28495.413616,0.0996207874183599,77354.64753393194,-131186420.33507654,671.457681831499,1098.8302258355936,8397.854015627992,Win
BTC/USDT,30m,774,8836.82,866,9108.77,-271.9500000000007,Closed,short,2020-01-17 03:00:00,8757.29,8840.0,8751.05,8836.82,1842.323809,8715.871000000001,8693.0422,8723.972883716538,8710.918911003255,8735.916380952382,18.792103647423573,8.114290823927817,10.677812823495756,13.414151187567828,264.05776889927245,-24.721000000001368,4.895751200306798,3.242103407463309,8756.220000000001,8733.0,8744.61,8713.0,100.0,14.285714285714285,84.29357068843748,70.97657429636637,98.10714285714268,85.09272227409447,13.876662672161087,60.85664866433647,-1.892857142857316,36.16070588235198,8730.83930033135,47.82819484451211,8787.325682112638,8644.416317887364,8715.871000000001,1.6396452428595345,8757.855666666666,8671.752666666667,8840.0,8657.37,39739.29892800002,0.0819364873528549,23553.05570942392,190832291.95785728,709.4867251698321,1173.9234032331458,8730.473885205685,Lose
BTC/USDT,30m,872,9152.13,886,8659.72,-492.4099999999999,Closed,long,2020-01-19 04:00:00,9157.74,9165.0,9122.77,9152.13,698.737448,9006.6155,8932.7364,9041.756656124126,8965.118699218798,9102.872,71.5031028112171,51.202956675777344,20.30014613543976,30.64890124103357,66.62225203340458,-52.35549999999967,20.15537893457846,11.529025106986303,9043.5,9023.89,9033.695,9002.68,92.85714285714286,42.85714285714285,99.99538571987247,69.38873770775533,84.93375353743231,90.53788665964504,42.231601627075925,72.22543099537401,-15.066246462567692,201.4580294117659,9116.691656657706,48.384336320679935,9233.0001260212,8780.2308739788,9006.6155,5.027074288253994,9044.704833333331,8955.239833333333,9198.98,8875.0,56704.310538,0.4878088880779728,51021.51802891794,-163846277.77957225,787.2214835354235,1176.3393612867292,9071.487677765486,Lose
BTC/USDT,30m,896,8661.15,1109,8300.76,360.3899999999994,Closed,short,2020-01-19 16:00:00,8630.98,8676.05,8610.0,8661.15,1135.79405,8835.461,8934.6278,8781.573226710136,8881.205942949135,8657.959523809524,-111.88481925491942,-93.70631265436832,-18.178506600551103,46.60928329783239,-36.92404328160363,203.2290000000012,-40.30312992642301,-23.66145401544966,8621.89,8861.59,8741.74,8861.59,0.0,28.57142857142857,9.53671566080971e-05,33.45129077834659,22.899806033041123,19.773773131998663,-40.83550933487719,52.01116346216343,-77.10019396695888,-311.1808235294102,8653.103089978584,69.1271737744954,9281.671618335991,8389.250381664006,8835.461,10.100449050388969,8916.948999999999,8758.059,9136.06,8524.2,44744.259611,-0.0874318474198148,-151700.60898033582,37944929.36461247,211.22484902647625,1175.745149834342,8712.858561686431,Win
BTC/USDT,30m,1155,8286.29,1248,8695.8,409.5099999999984,Closed,long,2020-01-25 01:30:00,8316.41,8327.05,8254.9,8286.29,1235.493248,8446.9155,8394.2484,8413.716575839104,8419.058239779515,8398.305714285714,-22.205929276460665,4.339726518407529,-26.5456557948682,28.31187678273857,-171.53278450021597,27.214500000000044,2.7599119559318903,10.987048126930771,8385.785,8391.46,8388.6225,8383.01,14.285714285714285,100.0,0.3906245475739361,29.85578646957937,11.664808621330804,8.40226087635264,-13.4777370843293,36.51661234849943,-88.3351913786692,-63.82679411764912,8376.750831888303,48.68729538949101,8579.603444059923,8314.227555940075,8446.9155,3.1416898644226787,8494.876833333334,8405.988833333335,8528.02,8254.9,22321.63380199998,-0.2376872811305595,-26594.389775210457,-119744543.5169226,201.4840195229581,1159.3045643684068,8411.298761529719,Win
BTC/USDT,30m,1251,8661.4,1297,9069.31,407.9099999999999,Closed,long,2020-01-27 01:30:00,8689.0,8689.69,8651.69,8661.4,868.929267,8591.0925,8480.281599999998,8592.516974421978,8512.122002894836,8631.919523809524,53.44241879795664,48.57082793828471,4.871590859671926,51.482616969230506,107.08560563936894,-11.292500000001382,20.161307742001185,19.20566830166545,8627.275,8572.0,8599.6375,8498.83,85.71428571428571,14.285714285714285,99.99999999998954,66.76646784071178,73.37333583348934,80.35085526178729,41.95700749166911,64.53504650054745,-26.626664166510672,125.2136764705865,8618.205919737877,40.59941980538228,8701.441199289364,8480.743800710638,8591.0925,2.568909583719722,8630.989833333333,8544.770833333332,8704.0,8454.01,33729.54581499998,0.2116834047692102,15727.36225670414,-22019053.479523312,270.8965925294096,1166.0133249299022,8626.289112517214,Win
BTC/USDT,30m,1302,9090.93,1426,9468.47,377.5399999999991,Closed,long,2020-01-28 03:00:00,9119.74,9122.0,9073.91,9090.93,1108.633024,8970.6345,8804.125199999999,8980.279774000193,8838.836984959198,9047.685523809523,90.45752237552006,81.05282074700216,9.404701628517898,54.42709374361201,73.13708346311036,-5.784499999999753,31.610590996317583,28.363805992010697,9028.05,8941.55,8984.8,8850.5,71.42857142857143,50.0,95.04999076625003,68.05758041421124,72.79086625588988,79.05970350638694,41.22333180332136,62.666517227355165,-27.209133744110115,242.00688235294183,8996.146493971157,58.42098611141292,9180.00937179426,8761.25962820574,8970.6345,4.668005853861505,9030.358499999998,8901.5075,9166.0,8760.01,52636.115217999984,0.2241067052815579,35724.153045759806,-81723670.53716864,386.3087618243073,1183.533974533859,9029.047008472042,Win
BTC/USDT,30m,1428,9479.36,1718,9702.62,-223.26000000000025,Closed,short,2020-01-30 18:00:00,9468.5,9530.0,9466.53,9479.36,1758.116257,9380.9095,9351.0454,9390.389958475487,9351.55288058433,9410.071523809524,28.74342676109154,17.813865348381682,10.92956141270986,12.406504533308205,184.76665831441355,-5.329499999999825,6.6542326553071405,4.451597424338691,9375.0,9375.0,9375.0,9367.22,100.0,78.57142857142857,96.13837303876468,70.32579810098807,83.66451612903245,86.09409283457045,22.53739756937761,58.87189242661168,-16.335483870967554,72.52647058823459,9388.775460231827,63.07680188226602,9463.879485530277,9297.939514469725,9380.9095,1.7689113306183193,9436.290166666668,9319.851166666667,9530.0,9220.0,58471.852841000014,0.1993710152657359,39913.43308920344,75866544.35901773,538.5642875534203,1220.5545483754158,9393.878576292553,Lose
BTC/USDT,30m,1724,9643.79,1877,10052.63,408.8399999999983,Closed,long,2020-02-05 22:00:00,9692.5,9693.71,9608.27,9643.79,2189.985028,9569.556,9382.0642,9575.833716043206,9444.116939712289,9654.52161904762,90.45586064446434,89.69713681949194,0.7587238249723924,61.05605638210352,29.31831321846367,-6.556000000000495,34.06849361697128,31.54790115988031,9652.225,9497.225,9574.725,9452.815,42.85714285714285,0.0,49.999999999999794,65.43940810419804,67.45028294260312,79.76618469939946,50.35093795325948,54.08469144795176,-32.54971705739688,218.71426470588085,9652.203427329458,56.3238766005435,9768.934632796883,9370.177367203116,9569.556,4.166935912113051,9625.191,9508.871,9744.45,9410.0,66463.08668899997,0.1364027396332503,15621.612636865204,-212957729.8644405,632.2862905675397,1224.5887220378352,9618.292994848109,Win
BTC/USDT,30m,1888,10096.99,1929,9835.71,-261.28000000000065,Closed,long,2020-02-09 09:00:00,10110.93,10141.05,10080.0,10096.99,1058.855666,10030.8965,9912.7896,10041.828892613616,9946.360814371928,10101.896476190475,65.06723722534662,63.79996310525537,1.267274120091244,38.30891555072738,43.96315944870575,21.73350000000028,22.9480643630147,19.94902439753192,10103.0,10003.0,10053.0,9958.0,78.57142857142857,0.0,99.99999999867086,67.59131674318171,71.63350871423873,79.53348018338205,49.14003228771536,50.29891528921792,-28.36649128576128,161.0423823529436,10104.91989643736,44.82227109066041,10205.292940132911,9856.500059867083,10030.8965,3.47718551642745,10073.213500000002,9983.8495,10166.0,9880.75,84764.39125899995,0.134921064719457,7726.350430757711,-6659335.381035694,694.1890149248969,1240.5873215861077,10071.639526439629,Lose
BTC/USDT,30m,1930,9977.56,1998,10195.64,-218.07999999999996,Closed,short,2020-02-10 06:00:00,9836.14,10021.0,9814.82,9977.56,4525.927443,10090.5785,10096.5902,10065.68214331759,10059.05215269103,10047.509047619047,-27.712829410747872,-4.506419232786448,-23.206410177961423,29.93875314665245,-165.80511342349152,93.61150000000087,-3.0262170786507,1.4525391647199284,9951.63,9972.0,9961.815,9972.0,14.285714285714285,92.85714285714286,0.8885218787758109,41.28830344077327,51.28703703703692,34.74491347408006,-16.934393965939265,46.7326653069201,-48.71296296296308,-82.87461764705768,10023.979624462869,71.83261490940069,10239.215886047528,9941.941113952473,10090.5785,2.9460627266816646,10152.334166666666,10028.397166666668,10188.0,9756.0,78863.43094499997,0.0409556797994183,-57390.20796246732,-4965528.122807565,635.9988333811007,1280.7043450686308,10018.75433188981,Lose
BTC/USDT,30m,2004,10177.55,2191,9903.95,-273.59999999999854,Closed,long,2020-02-11 19:00:00,10206.26,10223.09,10171.18,10177.55,1105.925698,9994.2055,9875.9378,10048.678069557758,9943.19316590928,10158.138,115.78214274917627,90.65104333214292,25.13109941703334,45.85657333239034,46.99112947970124,-122.77549999999974,33.97058430196485,20.063908582541004,10088.085,10025.295,10056.69,10011.795,85.71428571428571,0.0,99.99999765747984,69.3218611797384,69.85509639598716,79.04456871296118,53.81911820181939,45.77102597959455,-30.14490360401284,349.5443823529422,10210.94779696336,63.78025273573644,10377.101622961629,9611.309377038371,9994.2055,7.662362415134026,10054.644833333334,9927.888833333334,10323.59,9762.0,101103.93602599997,0.1205238949621946,80688.90093784427,-189840958.91765583,793.6630537056777,1280.8953363367948,10117.65936365862,Lose
BTC/USDT,30m,2200,9918.88,2282,9477.0,441.8799999999992,Closed,short,2020-02-15 21:00:00,9893.96,9923.1,9891.15,9918.88,500.477104,10044.496,10184.0546,10011.084081282974,10125.827973926269,9917.265714285715,-92.7602340532103,-85.43234703716504,-7.327887016045253,60.86421581468448,-39.65596140440153,-61.31600000000071,-30.914751107311744,-23.53634673211203,9881.37,10037.59,9959.48,10091.28,0.0,21.428571428571427,0.0753070850627134,32.18195110891273,25.85995085995068,21.89027724847051,-45.22124666623362,57.4195663368322,-74.14004914004933,-221.36673529411743,9926.331904445098,62.67401553808993,10365.9504425203,9723.0415574797,10044.496,6.400608701925916,10117.424333333332,9974.761333333332,10259.97,9801.0,93844.446878,-0.0830161905017045,-65856.59867306957,102302132.48676407,454.8374555583799,1281.017238890279,9959.961812573902,Win
BTC/USDT,30m,2283,9591.77,2311,9800.0,-208.2299999999996,Closed,short,2020-02-17 14:30:00,9477.0,9618.31,9460.0,9591.77,3146.596816,9699.345,9774.1882,9674.05495187676,9768.55732960271,9617.65123809524,-70.73507702533061,-53.10915143475757,-17.625925590573047,33.858341845910736,-88.23347185794573,92.94500000000151,-16.915406872233252,-11.094285167101445,9606.335,9658.12,9632.2275,9724.625,21.428571428571427,92.85714285714286,0.347058638297316,39.46344749674789,36.58119658119668,15.979432119292277,-30.85319244779144,44.38084672668976,-63.41880341880332,-189.39905882352832,9603.432477496608,81.947671355358,9893.643448218038,9505.04655178196,9699.345,4.006424108391612,9779.65,9624.157,9842.34,9452.67,67762.093072,-0.1006160983799215,-18493.15531897585,172165946.79220825,359.5642844443192,1260.9396217901158,9632.10418621892,Lose
BTC/USDT,30m,2335,9918.91,2343,10155.01,-236.1000000000004,Closed,short,2020-02-18 16:30:00,9850.03,9924.42,9839.53,9918.91,2344.687327,9730.282,9704.297,9746.174558304998,9728.700573674612,9755.361523809524,29.960092881136006,6.295489523010469,23.66460335812554,22.35211972749492,169.28891947512437,-36.28200000000106,1.2184894079462976,-0.059803886485269,9750.215,9750.215,9750.215,9732.46,100.0,50.0,90.4037031620354,71.26637807404339,98.41852989294216,90.42559410906404,14.83449256104216,63.20759252125479,-1.58147010705784,70.5037941176488,9752.194194071308,68.89926980201987,9889.034984551314,9571.529015448688,9730.282,3.263070578043117,9795.720666666666,9662.357666666669,9924.42,9576.01,85494.08288799996,0.0701864272927935,72433.38341673343,108706274.84736812,436.1314711095967,1262.195128399334,9749.251467004024,Lose
BTC/USDT,30m,2351,10102.41,2382,9615.72,-486.6900000000005,Closed,long,2020-02-19 00:30:00,10131.11,10138.84,10079.25,10102.41,1033.967458,10033.1535,9842.5306,10033.633911709312,9899.656098952968,10127.010952380951,99.71467549874978,100.30688494049032,-0.5922094417405361,43.14807667723407,13.29066920643058,-12.703499999997804,38.2091751135838,33.06294370261512,10143.36,9913.005,10028.1825,9913.005,50.0,0.0,49.99985357213077,65.51847427157185,51.38989526381669,65.17652317890001,47.875294492042826,59.32234985890096,-48.61010473618331,260.7766470588231,10138.33466917189,73.32420692842811,10269.704345720427,9796.60265427957,10033.1535,4.715383766837191,10107.562166666668,9946.079166666666,10250.0,9695.74,89902.34289699995,0.213997807041702,13827.75649109616,-219089472.54315087,480.7352730953503,1274.7415529882735,10091.822998327514,Lose
BTC/USDT,30m,2400,9619.58,2539,9890.36,-270.78000000000065,Closed,short,2020-02-20 06:30:00,9555.66,9620.02,9555.19,9619.58,1008.939912,9626.5225,9927.0228,9670.896713330192,9813.756593409067,9580.850476190475,-105.8012852787615,-118.32992478069626,12.528639501934762,51.010637098982905,42.62853868365357,-23.512500000000728,-46.08652700211394,-47.49994333273142,9560.01,9778.845,9669.427500000002,9800.0,0.0,42.85714285714285,50.00005022562548,38.43797321186192,71.17857142857139,45.60675650497072,-41.00861487699209,54.19944073281398,-28.821428571428616,-270.5501764705896,9616.882992999168,70.33836094536444,9843.765909094336,9409.279090905666,9626.5225,4.513434817076161,9726.359500000002,9527.7125,10156.48,9350.0,87306.42057199999,0.0441068971352495,-43256.25538866821,147048851.21047848,-48.50795638415196,1273.301714880774,9587.654081791048,Lose
BTC/USDT,30m,2547,9863.6,2612,9650.0,-213.6000000000004,Closed,long,2020-02-23 08:00:00,9880.71,9889.91,9863.0,9863.6,488.021459,9769.5085,9694.3738,9797.534238509388,9728.871350116706,9855.93,61.04034052730094,51.331632916205066,9.708707611095877,43.345843904050064,46.87501931468088,-88.96849999999904,19.46680617817676,12.775392965361458,9853.23,9782.235,9817.7325,9746.83,42.85714285714285,7.142857142857142,99.99415584116387,67.06263880316828,78.3932881278016,84.14281883308449,43.2813717007516,50.943128304674666,-21.606711872198403,166.38538235294254,9858.064401776368,39.983543507614,9975.594429289144,9563.422570710854,9769.5085,4.218962075505549,9808.1215,9726.7535,9920.0,9644.47,85540.44679100002,0.139742019405259,20549.15957016928,-62199068.1766294,21.58012746845676,1278.2056600402589,9841.320988407007,Lose
BTC/USDT,30m,2614,9600.76,2656,9404.87,-195.88999999999945,Closed,long,2020-02-24 17:30:00,9636.56,9650.0,9569.91,9600.76,1496.589938,9739.7465,9798.2928,9726.0525842587,9767.191244840133,9704.359333333334,-38.40884883504259,-23.63979559352813,-14.769053241514456,36.28800553503133,-162.69959628826155,59.94350000000122,-7.99120696163009,-6.015863124301813,9697.285,9706.705,9701.995,9779.955,21.428571428571427,100.0,4.574517832995885,29.775603493579297,11.27599692971247,10.958639953402065,-21.63677411924822,42.042585019148426,-88.72400307028752,-88.78408823529571,9706.39646725808,61.34513265906954,9853.803429166795,9625.6895708332,9739.7465,2.342092356650104,9798.670833333334,9682.625833333335,9843.5,9569.91,77469.26857100002,-0.0634681012171799,-32118.23542835337,-109839523.05577868,-86.78852541250511,1283.6655067621489,9725.87167648238,Lose
BTC/USDT,30m,2659,9375.29,2679,9183.5,-191.79000000000087,Closed,long,2020-02-25 16:00:00,9395.19,9460.56,9324.81,9375.29,3288.009885,9526.015,9574.8546,9510.345848150722,9579.049409833564,9482.50561904762,-48.01942759758458,-29.2013020930436,-18.81812550454098,32.05962663342671,-120.33426073573877,26.70499999999811,-7.305952925679117,-4.785957111775516,9499.905,9499.905,9499.905,9574.735,42.85714285714285,100.0,4.616217786417207,29.589922699451208,14.415031839858736,14.7521005603762,-24.88023843542726,39.78230783620422,-85.58496816014126,-134.8223529411789,9512.262505377768,70.73496139061295,9675.13630665968,9376.893693340324,9526.015,3.1308224196513947,9595.118666666664,9459.057666666666,9675.0,9324.81,62856.39168400004,-0.0608964387674803,-48580.438592400766,-46302666.453206845,-151.20067206805265,1279.1563267470651,9493.280045387124,Lose
BTC/USDT,30m,2680,9203.36,2708,8750.16,453.2000000000007,Closed,short,2020-02-26 02:30:00,9183.5,9226.57,9173.67,9203.36,1709.200015,9325.3915,9449.6866,9323.133162809214,9428.782442709156,9282.508952380953,-65.32762612075567,-53.6219840534108,-11.705642067344868,33.270959599714466,-131.69581311854262,43.60850000000028,-17.529027474088103,-17.43891638154278,9265.335,9340.655,9302.995,9393.0,35.714285714285715,92.85714285714286,15.558881100708172,31.422035809690698,29.31877341121213,17.812075093560498,-31.177996734677063,38.40551053069792,-70.68122658878787,-158.10247058823552,9310.44916121392,70.80346946204666,9457.45564475863,9193.32735524137,9325.3915,2.8323560412156312,9392.274166666666,9260.381166666668,9426.02,9111.0,58275.54417700005,-0.030621960044728,-32198.653823619115,89817340.6580484,-185.946235985884,1273.5238341400027,9274.338334961114,Win
BTC/USDT,30m,2712,8842.49,2901,8478.87,363.619999999999,Closed,short,2020-02-26 18:30:00,8738.99,8846.23,8736.49,8842.49,2019.274231,9023.248,9166.5324,8971.583587984973,9141.005738858195,8872.33838095238,-120.956713642041,-93.9988574753484,-26.957856166692597,49.85397388320008,-65.87068410490508,192.42200000000048,-32.94357920977918,-20.51034277396233,8858.314999999999,8968.494999999999,8913.404999999999,9029.825,14.285714285714285,71.42857142857143,0.0841288680698289,36.21543473489213,31.18570170068537,20.7322353784362,-37.66627534474097,45.34545093778941,-68.81429829931463,-333.3684411764716,8843.488890297183,102.82298837339022,9382.72475093632,8663.771249063679,9023.248,7.967790554716461,9133.140333333333,8918.843333333334,9303.36,8633.63,41030.861876000046,-0.0807936037168113,-125556.29538883944,215428569.9890124,-406.9630161624575,1240.2525476543328,8945.076303294312,Win
BTC/USDT,30m,2941,8799.01,3073,9021.52,-222.51000000000025,Closed,short,2020-03-02 13:00:00,8753.44,8833.65,8753.27,8799.01,2334.37833,8680.9525,8599.1154,8689.548875637485,8636.093446546796,8728.151047619049,48.99339507879995,39.85762841551273,9.13576666328722,30.738110122673675,136.01901792725067,-55.5625,18.04339464623556,14.250610107154015,8742.325,8676.075,8709.2,8622.325,100.0,14.285714285714285,99.99999996996496,70.23474737896362,85.01535666392724,80.34192367414909,29.35954516688645,56.08155792015732,-14.984643336072764,124.07864705882275,8715.144584098703,53.107261902345975,8794.46956741563,8567.435432584369,8680.9525,2.615313640193992,8728.295166666667,8630.880166666666,8833.65,8596.36,47193.66090100002,0.0633031862568089,23573.49081927618,185887362.13979208,-438.2191834968912,1207.2191185618744,8709.091914488734,Lose
BTC/USDT,30m,3080,9075.0,3187,8873.83,-201.17000000000007,Closed,long,2020-03-05 12:30:00,9117.3,9136.63,9075.0,9075.0,1389.499432,8974.031500000001,8843.433,8988.23688981767,8894.366254024015,9047.65019047619,73.7852069749897,63.66521327903028,10.11999369595943,46.2513444971006,73.87855501085829,-75.10150000000067,25.858199385780487,21.65572771569935,9014.22,8941.585,8977.9025,8898.314999999999,100.0,28.57142857142857,99.99999997661264,68.57616201442539,75.98488095702007,87.63891307822485,45.69801329687083,52.28637721360394,-24.01511904297993,202.20708823529455,9058.998255793447,47.09201141861488,9149.193456973382,8798.86954302662,8974.031500000001,3.903751774737611,9019.266833333331,8926.841833333334,9136.63,8862.0,61727.926220000016,0.0624677658149881,22405.93004529922,-24727412.0512228,-393.577025461517,1253.0790733758863,9027.508127693907,Lose
BTC/USDT,30m,3195,8903.0,3229,8492.92,410.0799999999999,Closed,short,2020-03-07 22:00:00,8878.32,8914.15,8872.48,8903.0,613.077527,8982.6025,9050.5786,8957.902718909058,9018.683708561426,8899.803809523808,-55.994384256131525,-48.54861627416513,-7.445767981966398,42.5688219676261,-36.67424668476153,56.30749999999898,-19.99504025501027,-13.22736844771881,8880.0,9011.5,8945.75,9011.5,21.428571428571427,42.85714285714285,0.0281167253587683,32.9402083390942,19.26345609065156,15.194523135033046,-44.160785746603054,60.47704325789226,-80.73654390934844,-148.0630000000001,8891.629755899645,42.718774811371546,9187.2172098201,8777.987790179903,8982.6025,4.555800166379356,9033.5875,8934.7725,9188.0,8835.0,45706.021860999965,-0.1435235468793824,-31415.09782091937,101579021.01669906,-527.5105731417276,1266.382140615179,8966.455220561826,Win
